,anon_ch,subject_ch,created_ch,bucket_order_ch,bucket_name_ch,type_ch,uid_a_ch,uid_ch,id_ch,updated_ch,config_ch,assignment
4413,no,<p>What are you using as your &#34;$$V_1$$&#34; and &#34;$$V_2$$&#34;?</p>,2019-11-19T18:09:00Z,52,Week 11/17 - 11/23,feedback,,jzfsa4a37jf4aq,k3669cvgiiw2z,2019-11-19T18:09:00Z,{},project3
4414,no,"<p>$$V=Q_i * \sigma_i$$ where <em>i</em> is the player.</p>
<p></p>
<p>I run a correlation of Player A vs B, and then a correlation of B vs A. That produces two $$\pi$$ vectors ($$\sigma$$ in Greenwald). The max of the $$\pi$$ vector is the value used to scale $$Q_i$$. This is not correct since it produces an unbounded expansion. </p>
<p></p>
<p></p>",2019-11-20T00:23:45Z,52,Week 11/17 - 11/23,feedback,,jc554vxmyuy3pt,k36jnao6bpn6jp,2019-11-20T00:23:45Z,{},project3
4415,no,"<p>My V values are enormous:</p>
<pre>0.00E&#43;00
1.10E&#43;15
3.56E&#43;08
3.55E&#43;08
9.55E&#43;03
6.41E&#43;14
3.60E&#43;08
7.21E&#43;10
2.23E&#43;24
0.00E&#43;00
7.78E&#43;30
1.13E&#43;11
-3.51E&#43;06
8.30E&#43;37
3.59E&#43;08
1.12E&#43;11
</pre>
<p></p>",2019-11-20T00:25:20Z,52,Week 11/17 - 11/23,feedback,,jc554vxmyuy3pt,k36jpbij20b3o1,2019-11-20T00:25:20Z,{},project3
4416,no,"<p>&#34;$$V = Q_i \cdot \sigma_i$$&#34;</p>
<p></p>
<p>How large are each of those two vectors?  Are you doing component-wise multiplication or a dot-product?</p>
<p></p>
<p>Edit: It looks like you are doing component-wise multiplication on two 25-element vectors, although what you pasted has 16 entries. (I&#39;m confused)</p>
<p></p>
<p>Shouldn&#39;t V be a scalar, the value of a state?</p>",2019-11-20T00:32:05Z,52,Week 11/17 - 11/23,feedback,,jzfsa4a37jf4aq,k36jy0b3cxw2we,2019-11-20T00:32:05Z,{},project3
4417,no,"<p>(1,25) and I am doing dot product. So the $$\pi$$ vector is always 25 probabilities for one of the correlated actions.</p>",2019-11-20T00:50:41Z,52,Week 11/17 - 11/23,feedback,,jc554vxmyuy3pt,k36klxvyevy44d,2019-11-20T00:50:41Z,{},project3
4418,no,"<p>Oh, you just posted a bunch of your V values.</p>",2019-11-20T00:53:08Z,52,Week 11/17 - 11/23,feedback,,jzfsa4a37jf4aq,k36kp2k2mwl78d,2019-11-20T00:53:08Z,{},project3
4419,no,<p>I normalized the max(pi) values that I resolved after solving the inequalities and that seems to have settled the expansion of V.</p>,2019-11-20T17:41:21Z,52,Week 11/17 - 11/23,feedback,,jc554vxmyuy3pt,k37kpnzkr562hh,2019-11-20T17:41:21Z,{},project3
4420,no,"<p>Hey Jacob,</p>
<p></p>
<p>Sorry for the lack of responses.  I realized I had bugs and have been debugging (with long turn-around times in runs) for the last day and a half.  See my post &#64;947 for my updated &#39;Student&#39;s Answer.&#39;</p>",2019-11-21T02:21:42Z,52,Week 11/17 - 11/23,feedback,,jzfsa4a37jf4aq,k383au3sska3bb,2019-11-21T02:21:42Z,{},project3
4421,no,"<p>Thanks Vahe! i&#39;ve started using the primal slack value as a test for correctness in my Q*pi calculation (thanks to another student who realized this). Once you get that slack value returning reasonable values (and not all zeros), things start to drop into place for foe-Q.</p>
<p></p>
<p>There is no slack on u-CE, as you noted in your answer. That&#39;s because the correlation uses the counter correlates as the slack value, so to speak. The counter correlates for row i, for instance, are rows -i.</p>",2019-11-21T05:48:58Z,52,Week 11/17 - 11/23,feedback,,jc554vxmyuy3pt,k38apdbip537o9,2019-11-21T05:48:58Z,{},project3
4422,no,"<p>Greenwald 2003 has a separate Q table for each player. See table 1 on page 3.</p>
<p></p>
<p>Each agent decides its own action from a pi (mixed strategy) reflecting their perspective of their Q table. Agents never choose actions for other agents. <strong>Edit2:</strong> Daniel brings up a great point on centralized vs decentralized coordination below.</p>
<p></p>
<p>Caveat: 2003 paper never explicitly mentions agents always face a mirror match vs the same kind of agent, only how each independent agent learns based on its type. Office hours mentioned agents could play against random agents for the purposes of learning. I&#39;m implementing everything as mirror matches, but either way agents do not sample actions for other agents.</p>
<p></p>
<p>Edit1: since the game is zero sum and Q values are mirror images, you probably could have agents share the same Q matrix with one viewing the inverse of its rewards, but since one metric of success for project 3 is how well you can reproduce results of the original work, you probably don&#39;t want multiple agents accelerating learning by both updating a single Q table (twice for each step).</p>",2019-11-19T16:57:07Z,52,Week 11/17 - 11/23,followup,,isde332xcka1m0,k363oxhri556gh,2019-11-19T16:57:07Z,{},project3
4423,no,"Michael, It says in the paper &#34;In our Implementation of CE-q  learning, a centralized mechanism computes a correlated equilibrium and the learners do not collide while playing the game&#34; (Greenwald, 2003). This implies they do not decide their own actions, because then there is a chance for collision if they are not coordinated by one action chooser.",2019-11-19T17:09:29Z,52,Week 11/17 - 11/23,feedback,,jzj4sh1p7pf5af,k3644tkc3i81xh,2019-11-19T17:09:29Z,{},project3
4424,no,"I have them each have separate Q tables that is true, and updates based on their own perspective, but there is a &#34;correlator&#34; that determines the mixed policy.",2019-11-19T17:10:36Z,52,Week 11/17 - 11/23,feedback,,jzj4sh1p7pf5af,k36469clfbl6cc,2019-11-19T17:10:36Z,{},project3
4425,no,"<p>I thought each agent just keeps track of the other agent&#39;s Q table by observing their actions and rewards, in addition to its own action and rewards. That way they can independently come up with a correlated equilibrium. But yeah central would make things a lot faster. </p>",2019-11-19T17:34:37Z,52,Week 11/17 - 11/23,feedback,,jl3we43d3bp15p,k36514wqzto242,2019-11-19T17:34:37Z,{},project3
4426,no,"<p>&#64;Daniel, good catch on that detail. The centralized vs decentralized coordination was elaborated in 2005 (ftp://ftp.cs.brown.edu/pub/techreports/05/cs05-08.pdf  &lt;= copy/paste should work, piazza breaks the ftp by forcing http hyperlink) with psuedocode for each approach on page 12 (labeled as page 10, pg 12 of PDF). Sections 3.1-3.3 explain the role of centralized vs decentralized coordinators determining the joint probability distribution for Q-value updates. However, it&#39;s my understanding each agent still chooses actions from their mixed strategy (which might collide, a necessary possibility in the environment for ball to shift possession).</p>",2019-11-19T17:43:04Z,52,Week 11/17 - 11/23,feedback,,isde332xcka1m0,k365c0h8gsv10e,2019-11-19T17:43:04Z,{},project3
4427,no,"<p>Even if you have separate Q tables, if both tables are initialized to the same state, and the reward given to one agent is the additive inverse of the reward given to the other agent (zero-sum game), then what will be the relationship between these two Q tables when both agents use the same learning algorithm?</p>",2019-11-19T17:44:15Z,52,Week 11/17 - 11/23,feedback,,jzfsa4a37jf4aq,k365djfefdn2a9,2019-11-19T17:44:15Z,{},project3
4428,no,"&#64;Michael thanks for clarifying. Aren&#39;t we just replicating 2003 where they say the agents won&#39;t collide? Also, I can&#39;t access that ftp Link.",2019-11-19T18:00:08Z,52,Week 11/17 - 11/23,feedback,,jzj4sh1p7pf5af,k365xyxllz976x,2019-11-19T18:00:08Z,{},project3
4429,no,"<p>&#64;Daniel, sorry about the broken link, copy/pasting the FTP link above should work, piazza was breaking the hyperlink by forcing http:// in front of it.</p>
<p></p>
<p>Good question about agents not being supposed to collide... I initially typed some thoughts on that, but the original experiment design is mind boggling in a few ways that seem contradictory:</p>
<p>- foe-Q and uCE-Q supposedly converge to identical policies and values (according to 2003 paper)</p>
<p>- a foe-Q agent without the ball seeking to maximize their own reward and minimize their adversary&#39;s reward would certainly want the environment to allow for collisions, which are necessary for the ball possession to transition.</p>
<p>- if we assume players start on opposite sides of the field from the goal where they&#39;re trying to score, a defending player always has a chance to take an action that could result in a block (and transition of possession). If a coordinator forbid this from happening, the player with the ball could simply walk past and score. a CE-Q coordinator might forbid this for some reason, but a Foe-Q player should certainly seek to score if they can.</p>
<p></p>
<p>The whole idea that a coordinator forces action selection that prevent the possibility of collisions... in a stochastic environment where chances of collisions are a necessary to minmax your play... where an uncoordinated foe-Q and coordinated uCE-Q apparently end up learning identical policies &amp; values... seems like a silly experiment*.</p>
<p></p>
<p>*- the silliness of the experiment seems exacerbated in the 2003 paper, pg 7, excerpt &#34;At state s, CE-Q and foe-Q converge to nondeterministic policies for both players, where each one randomizes between sticking and heading south.&#34;   &lt;== think about what this means. Both player&#39;s &#34;optimal mixed strategy&#34; involves never intentionally approaching the opposing goal from state &#39;s&#39; (figure 4 in 2003), and state &#39;s&#39; is the logical equivalent of a similar state where either agent is one row lower, since from both cases a defending player has a 50/50 chance of blocking an offensive player attempting to move towards their goal. &lt;== the implication? the only time either agent makes a move towards either goal is via epsilon-random action, with player B (having the ball in state &#39;s&#39;) being a single random action away from scoring on itself.</p>
<p></p>
<p>When asked about the strangeness of the experiment in office hours, one TA made the astute observation &#34;You mean there&#39;s a chance two graduate students didn&#39;t have a clear idea what they were doing?&#34;  &lt;== This can explain some of the silliness of the experiment design and the environment, but makes me wonder why this (of all available RL research) was chosen for us to reproduce for the final project.  Granted, it&#39;s still interesting research in theory, the execution here just leaves much to be desired.</p>",2019-11-19T18:26:49Z,52,Week 11/17 - 11/23,feedback,,isde332xcka1m0,k366w9r8ilz7kt,2019-11-19T18:26:49Z,{},project3
4430,no,"^ Yeh, so do we replicate the 2003 experiment or use the future 2005&#39;s elaboration on it?",2019-11-19T18:28:19Z,52,Week 11/17 - 11/23,feedback,,jzj4sh1p7pf5af,k366y7627qg1vl,2019-11-19T18:28:19Z,{},project3
4431,no,"<p>TA in office hours said we&#39;re primarily evaluated on how well we reproduce 2003, but we can refer to information from 2005 to justify our analysis of what appears to be happening in 2003 figures.</p>",2019-11-19T18:29:33Z,52,Week 11/17 - 11/23,feedback,,isde332xcka1m0,k366zs9q3j72ut,2019-11-19T18:29:33Z,{},project3
4432,stud,"<p>&#64;Michael,</p>
<p>Just want to be sure i am not misinterpreting  your response</p>
<p>You meant that each a player should decide his own action using his own mixed strategy based on his own separate Q table and perspective of the opponent&#39;s.</p>
<p>as pi1(s,a1,a2) != pi2(s,a1,a2) (even for zero-sum game with both players using the same learning algorithm on their own Q table and perspective of the opponent&#39;s Q table)?</p>
<p>Because i have been getting pi1(s,a1,a2) = pi2(s,a1,a2) when i tried with separate Q tables and solved for mixed strategy separately ,for both Corr E and Foe E.</p>
<p></p>
<p>&#64;Daniel and Michael,</p>
<p>Thanks for pointing out &#34;In our Implementation of CE-q learning, a centralized mechanism computes a correlated equilibrium and the learners do not collide while playing the game&#34;</p>
<p>It seems like centralized and decentralized mechanism will lead to the same outcome, quoting from the paper Michael referenced &#34;sufficient information is available to perform this updating exactly as the central coordinator would in the centralized version of multiagent Q-learning&#34;</p>
<p>But now im confused by what they mean by &#34;learner not colliding while playing the game.&#34; by using centralized mechanism vs decentralized mechanism</p>
<p></p>
<p>&#64;Vahe,</p>
<p>Regarding &#34;what will be the relationship between these two Q tables when both agents use the same learning algorithm&#34;, it seems like Q1 will just be -Q2<br /></p>",2019-11-20T02:38:40Z,52,Week 11/17 - 11/23,feedback,a_0,,k36ogscktqq1eg,2019-11-20T02:38:40Z,{},project3
4433,no,"<p>&#64;Anonymous, confirming that&#39;s my understanding, but please don&#39;t interpret my understanding as definitive. I have to admit the experiment design seems contradictory in a few ways (elaborated above) and it&#39;s hard to say what their methodology was for sure. Last week&#39;s office hours recommended the 2005 paper (linked above) to shed light on common pitfalls experienced reading 2003 alone. We&#39;re evaluated primarily on 2003, but if 2005 helps your understanding of 2003 results and you can justify how/why, it sounds like that was one option for approaching the project. Can&#39;t say I feel comfortable sharing much more about my interpretation of the methodology beyond the areas discussed above.</p>",2019-11-20T02:49:03Z,52,Week 11/17 - 11/23,feedback,,isde332xcka1m0,k36ou59msuv74k,2019-11-20T02:49:03Z,{},project3
4434,no,"<p>I just read P3 and the paper, and interpreted Q  as a rank (nstate) tensor, with other dimensions being actions * actions of each player. Wouldn&#39;t you just pull out the slice you require for sprime, run CVXopt for the constraints and maximise based on the various V choices (nash, CEu) etc?</p>
<p></p>
<p>However the more comments I read on Piazza the more I think Ive completely cooked it.</p>
<p></p>
<p></p>",2019-11-20T16:03:14Z,52,Week 11/17 - 11/23,feedback,,is5x0kzrzjpg7,k37h7h8qzvl2nc,2019-11-20T16:03:14Z,{},project3
4435,no,"<p>&#64;Daniel, re-reading 2003 today I realize the quote about a central coordinator preventing collisions is only mentioned for the Grid Games experiment sections (grid games 1,2,3), where colliding is always counter-productive. The 2003 paper doesn&#39;t explicitly mention anything about preventing collisions in the soccer environment where collisions are a necessary part of learning optimal behaviors in the environment. I&#39;m still not at a point where I&#39;d bet $1M Greenwald didn&#39;t prevent collisions in the soccer environment as well, but seeing it only mentioned as part of the methodology for the non-Soccer grid games makes more sense as far as I can tell.</p>",2019-11-20T20:05:31Z,52,Week 11/17 - 11/23,feedback,,isde34zracb1mz,k37pv2djo9a746,2019-11-20T20:05:31Z,{},project3
4436,no,"<p>Yup I agree with &#64;Michael that that line applies to the Grid Games experiments only. If it did apply to the Soccer Env, then there must be a way that the FoeQ experiment also did not have collisions to get the same graph, which is not true.</p>",2019-11-22T08:45:55Z,52,Week 11/17 - 11/23,feedback,,jqmjhlg7ktv5a,k39wgs7tvub2yw,2019-11-22T08:45:55Z,{},project3
4437,stud,"<p>&#64;Vahe, thanks for the clear explanation!</p>",2019-11-20T05:46:30Z,52,Week 11/17 - 11/23,followup,a_0,,k36v6cu7mbw5x4,2019-11-20T05:46:30Z,{},project3
4438,no,<p>They refer to iterations (steps). </p>,2019-11-20T00:43:56Z,52,Week 11/17 - 11/23,followup,,jc6xvgjncoey,k36kd8yblyk50o,2019-11-20T00:43:56Z,{},project3
4439,no,<p>Actually... I&#39;m assuming that you are talking about figure 3 of Greenwald-Hall 2003.</p>,2019-11-20T00:45:12Z,52,Week 11/17 - 11/23,feedback,,jc6xvgjncoey,k36kevl6x216pw,2019-11-20T00:45:12Z,{},project3
4440,no,"<p>Yes, that&#39;s right. Ok, I think that makes sense.</p>",2019-11-20T03:33:11Z,52,Week 11/17 - 11/23,feedback,,jl4eendwXRTz,k36qewcm9kx5pc,2019-11-20T03:33:11Z,{},project3
4441,no,"<p>I am still confused about the x-axis here. </p>
<p></p>
<p>Do we really have to run 1 million episodes of the game? And each episode will have some x number of time-steps?</p>
<p></p>
<p>Or should we only run 50,000 episodes and each episode can run until 20 time-steps (or until a goal is scored). Then we plot the difference between the q-values for each time-step?</p>",2019-11-22T03:00:02Z,52,Week 11/17 - 11/23,followup,,jzkpm3i0pxp2sg,k39k3za99dh579,2019-11-22T03:00:02Z,{},project3
4442,no,<p>I believe the time steps refer to updates of the Q-table.  So if there are 1 milliion time steps (some people are calling them iterations) then there will be far fewer soccer games than that.</p>,2019-11-22T03:09:38Z,52,Week 11/17 - 11/23,feedback,,jzfsa4a37jf4aq,k39kgc1yp1j3yi,2019-11-22T03:09:38Z,{},project3
4443,no,"<p><em>Sigh</em>. It was going so well until the last one, where I&#39;m getting:</p>
<p></p>
<pre>[[0.143, 0.143, 0.143]
 [0.143,   0.0, 0.143]
 [0.143, 0.143,   0.0]]</pre>
<p>Which is clearly wrong. I even have the same <em>G</em> as you.</p>",2019-11-21T21:55:42Z,52,Week 11/17 - 11/23,followup,,jl3oi5v7qkSk,k3998lxkj4q7e8,2019-11-21T21:55:42Z,{},project3
4444,no,"<p>Except for if I use the default solver, in which case I get:</p>
<p></p>
<pre>[[0.056, 0.139, 0.139]
 [0.139, 0.056, 0.139]
 [0.139, 0.139, 0.056]</pre>
<p></p>
<p>Go home linear programming, you&#39;re drunk.</p>
<p></p>",2019-11-21T22:02:01Z,52,Week 11/17 - 11/23,feedback,,jl3oi5v7qkSk,k399gpw6gna37i,2019-11-21T22:02:01Z,{},project3
4445,no,"<p>I have seen the same, and then some days I get &#34;status=unknown&#34; and then the next day &#34;optimal&#34; with no changes.</p>
<p></p>
<p>The solvers use random numbers. I recommend setting all of the seeds that you can to ensure a consistent solution.</p>",2019-11-21T22:28:11Z,52,Week 11/17 - 11/23,feedback,,jc554vxmyuy3pt,k39aedsmcur6n9,2019-11-21T22:28:11Z,{},project3
4446,no,"<p>I forgot to mention that I used the glpk solver. With the default solver, I get the same first and third result but the second is (.5, 0, 0, .5). I need to double check.</p>
<p>The results don&#39;t vary across runs for me, even though I&#39;m not setting a random seed.</p>",2019-11-21T22:58:31Z,52,Week 11/17 - 11/23,feedback,,is8ald0uljj3u4,k39bhe2trym4ie,2019-11-21T22:58:31Z,{},project3
4447,no,<p>&#64;Ben Lomax I have the same results as you. Still trying to figure out where the issue is. (0.143 that is)</p>,2019-11-22T03:05:01Z,52,Week 11/17 - 11/23,feedback,,i4jbttw9ru63ot,k39kadmmdfclo,2019-11-22T03:05:01Z,{},project3
4448,no,"<p>Alejandro I have the same result as you. I think that answer makes sense if you are optimizing on the combined score. That is, using utilitarian CE.</p>",2019-11-22T13:07:16Z,52,Week 11/17 - 11/23,feedback,,jl88dnp8AZzD,k3a5svyy3k95a5,2019-11-22T13:07:16Z,{},project3
4449,no,"<p>&#64;David - interestingly, I was getting the 0.143 matrix when using an <em>egalitarian</em> CE, and I&#39;m now getting the correct answer when using a <em>utilitarian</em> CE.<br /><br />&#64;Jacob - good shout on setting the seed for cvxopt. I had completely forgotten to do that one.</p>",2019-11-22T14:08:58Z,52,Week 11/17 - 11/23,feedback,,jl3oi5v7qkSk,k3a808gxuzh61r,2019-11-22T14:08:58Z,{},project3
